batchnumber,orderdate,orderid,productcode,productname,quantity,productprice,productweight,pulldate,dummyfield
"1173","20080728","2230","C171-1","House Blend Decaf, Dark Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1173","20080728","2231","C170-2","House Blend Decaf, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1173","20080728","2232","C152-1","Critical Mass Blend, Dark Roast","4","10.95","1","8/22/2008 6:54:43 AM","x"
"1173","20080729","2233","C122-1","Guatemala, Full City Roast","3","10.45","1","8/22/2008 6:54:43 AM","x"
"1173","20080729","2234","C118-1","Ethiopia Yirgacheffe, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1173","20080729","2234","C139-1","East Timor, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1173","20080729","2234","C170-1","House Blend Decaf, Full City Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1174","20080729","2235","C179-5","Type A Espresso Blend, Dark Roast","1","46.95","5","8/22/2008 6:54:43 AM","x"
"1174","20080729","2236","C153-1","Mad Poet Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1174","20080729","2236","C139-1","East Timor, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1174","20080729","2237","C153-1","Mad Poet Blend, Dark Roast","5","10.95","1","8/22/2008 6:54:43 AM","x"
"1174","20080729","2237","C170-1","House Blend Decaf, Full City Roast","3","11.25","1","8/22/2008 6:54:43 AM","x"
"1174","20080729","2238","C155-1","BRAG Brew, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1174","20080729","2239","C155-1","BRAG Brew, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1175","20080730","2240","C150-2","Justice Blend, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1175","20080730","2241","C136-2","Colombia, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1175","20080730","2241","C139-2","East Timor, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1175","20080730","2241","C131-2","Nicaragua, Dark Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1175","20080730","2242","C124-5","Mexico Chiapas, Full City Roast","1","47.45","5","8/22/2008 6:54:43 AM","x"
"1175","20080730","2243","C129-5","Peru, Full City Roast","1","47.45","5","8/22/2008 6:54:43 AM","x"
"1175","20080730","2244","C127-1","Ethiopia Harrar, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1175","20080730","2244","C122-1","Guatemala, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1175","20080730","2244","C123-1","Sumatra, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1175","20080730","2244","C129-1","Peru, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1175","20080730","2244","C125-1","Ethiopia Sidamo, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1175","20080730","2245","C124-2","Mexico Chiapas, Full City Roast","2","19.95","2","8/22/2008 6:54:43 AM","x"
"1175","20080730","2245","C131-2","Nicaragua, Dark Roast","4","19.95","2","8/22/2008 6:54:43 AM","x"
"1175","20080731","2246","C122-1","Guatemala, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1175","20080731","2246","C124-1","Mexico Chiapas, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1175","20080731","2247","C136-2","Colombia, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1175","20080731","2247","C171-2","House Blend Decaf, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1176","20080731","2248","C116-1","Colombia, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1176","20080731","2248","C136-1","Colombia, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1176","20080731","2249","C116-5","Colombia, Medium Roast","1","47.45","5","8/22/2008 6:54:43 AM","x"
"1176","20080801","2251","C122-2","Guatemala, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1176","20080801","2251","C150-1","Justice Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1176","20080801","2251","C123-1","Sumatra, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1176","20080801","2252","C127-1","Ethiopia Harrar, Full City Roast","2","10.95","1","8/22/2008 6:54:43 AM","x"
"1176","20080801","2252","C122-1","Guatemala, Full City Roast","2","10.45","1","8/22/2008 6:54:43 AM","x"
"1176","20080801","2252","C123-1","Sumatra, Full City Roast","2","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080801","2254","C122-2","Guatemala, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080801","2254","C171-2","House Blend Decaf, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080801","2255","C157-2","Georgia River Network Blend, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080802","2256","C139-1","East Timor, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080802","2256","C127-1","Ethiopia Harrar, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080802","2256","C131-1","Nicaragua, Dark Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1177","20080802","2257","C139-2","East Timor, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080802","2257","C136-2","Colombia, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080802","2258","C124-1","Mexico Chiapas, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1177","20080802","2258","C118-1","Ethiopia Yirgacheffe, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080802","2258","C139-1","East Timor, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080802","2259","C155-1","BRAG Brew, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080802","2259","C159-1","Maty's Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080803","2260","C165-2","Half Caff Blend, Full City Roast","3","20.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080803","2261","C155-1","BRAG Brew, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080803","2261","C165-1","Half Caff Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080803","2261","C150-1","Justice Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080803","2262","C170-2","House Blend Decaf, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080803","2262","C137-1","Bolivia, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080803","2262","C139-1","East Timor, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080803","2262","C127-1","Ethiopia Harrar, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080803","2262","C171-1","House Blend Decaf, Dark Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1177","20080803","2263","C165-2","Half Caff Blend, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080803","2264","C123-1","Sumatra, Full City Roast","2","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080804","2265","C129-2","Peru, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080804","2265","C137-2","Bolivia, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080804","2265","C123-2","Sumatra, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080804","2266","C118-2","Ethiopia Yirgacheffe, Medium Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1177","20080804","2266","C162-1","Easygoing Espresso Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1177","20080804","2267","C121-1","Ethiopia Yirgacheffe Full City Roast","1","9.95","1","8/22/2008 6:54:43 AM","x"
"1178","20080804","2268","C123-1","Sumatra, Full City Roast","2","10.95","1","8/22/2008 6:54:43 AM","x"
"1178","20080804","2268","C153-1","Mad Poet Blend, Dark Roast","3","10.95","1","8/22/2008 6:54:43 AM","x"
"1178","20080804","2269","C165-1","Half Caff Blend, Full City Roast","2","10.95","1","8/22/2008 6:54:43 AM","x"
"1178","20080804","2269","C123-1","Sumatra, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1178","20080804","2269","C171-1","House Blend Decaf, Dark Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1178","20080804","2270","C131-2","Nicaragua, Dark Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1178","20080804","2271","C154-1","Mondo Kawan Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1178","20080804","2272","C155-5","BRAG Brew, Full City Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1178","20080804","2273","C150-1","Justice Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1178","20080804","2273","C170-2","House Blend Decaf, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1178","20080804","2274","C165-2","Half Caff Blend, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1178","20080804","2275","C165-2","Half Caff Blend, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1178","20080804","2275","C166-2","Half Caff Blend, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1178","20080805","2276","C139-5","East Timor, Dark Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1179","20080805","2277","C154-1","Mondo Kawan Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1179","20080805","2277","C157-1","Georgia River Network Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1179","20080805","2278","C127-2","Ethiopia Harrar, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1179","20080805","2279","C139-1","East Timor, Dark Roast","3","10.95","1","8/22/2008 6:54:43 AM","x"
"1179","20080805","2280","C136-2","Colombia, Dark Roast","2","20.95","2","8/22/2008 6:54:43 AM","x"
"1180","20080806","2281","C116-5","Colombia, Medium Roast","1","47.45","5","8/22/2008 6:54:43 AM","x"
"1180","20080806","2283","C117-1","El Salvador, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1180","20080806","2284","C118-2","Ethiopia Yirgacheffe, Medium Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1180","20080806","2286","C106-1","Bolivia Medium Roast","3","10.95","1","8/22/2008 6:54:43 AM","x"
"1180","20080806","2286","C170-1","House Blend Decaf, Full City Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1180","20080806","2287","C109-5","Dominican Republic Medium Roast","1","47.45","5","8/22/2008 6:54:43 AM","x"
"1180","20080806","2287","C170-2","House Blend Decaf, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1180","20080806","2288","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1180","20080806","2288","C157-2","Georgia River Network Blend, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1180","20080806","2289","C111-1","Nicaragua, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1180","20080806","2289","C127-1","Ethiopia Harrar, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1180","20080806","2289","C131-1","Nicaragua, Dark Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1180","20080806","2290","C179-1","Type A Espresso Blend, Dark Roast","1","10.35","1","8/22/2008 6:54:43 AM","x"
"1180","20080806","2290","C155-1","BRAG Brew, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2292","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1181","20080807","2292","C125-2","Ethiopia Sidamo, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1181","20080807","2293","C124-1","Mexico Chiapas, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2294","C159-1","Maty's Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2294","C170-2","House Blend Decaf, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1181","20080807","2294","C116-1","Colombia, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2295","C139-5","East Timor, Dark Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1181","20080807","2295","C124-5","Mexico Chiapas, Full City Roast","1","47.45","5","8/22/2008 6:54:43 AM","x"
"1181","20080807","2295","C123-5","Sumatra, Full City Roast","2","49.95","5","8/22/2008 6:54:43 AM","x"
"1181","20080807","2296","C124-1","Mexico Chiapas, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2296","C129-1","Peru, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2296","C159-1","Maty's Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2297","C124-1","Mexico Chiapas, Full City Roast","2","10.45","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2297","C153-1","Mad Poet Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2297","C122-1","Guatemala, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2298","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1181","20080807","2299","C155-1","BRAG Brew, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2299","C179-1","Type A Espresso Blend, Dark Roast","1","10.35","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2299","C154-1","Mondo Kawan Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2300","C116-5","Colombia, Medium Roast","1","47.45","5","8/22/2008 6:54:43 AM","x"
"1181","20080807","2300","C129-5","Peru, Full City Roast","1","47.45","5","8/22/2008 6:54:43 AM","x"
"1181","20080807","2301","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1181","20080807","2301","C137-1","Bolivia, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2302","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1181","20080807","2303","C165-1","Half Caff Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2303","C166-1","Half Caff Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080807","2304","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1181","20080807","2305","C116-1","Colombia, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1181","20080808","2309","C118-1","Ethiopia Yirgacheffe, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080808","2309","C123-1","Sumatra, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080808","2309","C125-1","Ethiopia Sidamo, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1181","20080808","2309","C136-1","Colombia, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080808","2310","C124-1","Mexico Chiapas, Full City Roast","4","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080808","2311","C131-1","Nicaragua, Dark Roast","2","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080808","2312","C117-1","El Salvador, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080808","2312","C116-1","Colombia, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080808","2312","C109-1","Dominican Republic Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080808","2312","C118-1","Ethiopia Yirgacheffe, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080808","2312","C111-1","Nicaragua, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080808","2312","C127-1","Ethiopia Harrar, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080808","2312","C125-1","Ethiopia Sidamo, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080808","2312","C122-1","Guatemala, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080809","2313","C139-1","East Timor, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080809","2313","C152-1","Critical Mass Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080809","2314","C111-1","Nicaragua, Medium Roast","6","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080809","2315","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1182","20080809","2316","C111-1","Nicaragua, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080809","2317","C137-1","Bolivia, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080809","2317","C136-1","Colombia, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080809","2318","C124-1","Mexico Chiapas, Full City Roast","2","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080809","2318","C154-1","Mondo Kawan Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080809","2318","C136-1","Colombia, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080809","2318","C131-1","Nicaragua, Dark Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080810","2319","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1182","20080810","2319","C170-2","House Blend Decaf, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1182","20080810","2319","C170-1","House Blend Decaf, Full City Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1182","20080810","2320","C136-2","Colombia, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1182","20080810","2321","C151-1","Benevolent Blend, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080810","2321","C170-1","House Blend Decaf, Full City Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1182","20080810","2321","C124-1","Mexico Chiapas, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080810","2322","C123-5","Sumatra, Full City Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1182","20080810","2322","C170-5","House Blend Decaf, Full City Roast","1","52.95","5","8/22/2008 6:54:43 AM","x"
"1182","20080810","2323","C139-1","East Timor, Dark Roast","6","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080810","2324","C118-2","Ethiopia Yirgacheffe, Medium Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1182","20080810","2324","C124-5","Mexico Chiapas, Full City Roast","1","47.45","5","8/22/2008 6:54:43 AM","x"
"1182","20080810","2324","C139-2","East Timor, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1182","20080810","2325","C127-1","Ethiopia Harrar, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1182","20080810","2325","C122-1","Guatemala, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080810","2326","C124-1","Mexico Chiapas, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080810","2326","C124-1","Mexico Chiapas, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1182","20080810","2326","C170-2","House Blend Decaf, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1183","20080811","2327","C172-2","Decaf Espresso Blend, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1183","20080811","2328","C153-2","Mad Poet Blend, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1183","20080811","2328","C171-1","House Blend Decaf, Dark Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2328","C172-1","Decaf Espresso Blend, Full City Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2329","C153-1","Mad Poet Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2329","C131-1","Nicaragua, Dark Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2330","C137-1","Bolivia, Dark Roast","4","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2331","C153-5","Mad Poet Blend, Dark Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1183","20080811","2331","C153-1","Mad Poet Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2332","C139-2","East Timor, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1183","20080811","2333","C122-1","Guatemala, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2333","C111-1","Nicaragua, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2335","C137-1","Bolivia, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2335","C136-1","Colombia, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2335","C139-1","East Timor, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2335","C131-1","Nicaragua, Dark Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2335","C152-1","Critical Mass Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2335","C153-1","Mad Poet Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2336","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1183","20080811","2337","C160-1","Original Espresso Blend, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2337","C124-1","Mexico Chiapas, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2338","C131-1","Nicaragua, Dark Roast","4","10.45","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2339","C153-1","Mad Poet Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2339","C150-2","Justice Blend, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1183","20080811","2339","C157-1","Georgia River Network Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2340","C166-1","Half Caff Blend, Dark Roast","2","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080811","2340","C165-1","Half Caff Blend, Full City Roast","2","10.95","1","8/22/2008 6:54:43 AM","x"
"1183","20080812","2341","C136-1","Colombia, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1184","20080812","2343","C117-1","El Salvador, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1184","20080812","2343","C123-1","Sumatra, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1184","20080812","2344","C136-2","Colombia, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1184","20080812","2346","C171-1","House Blend Decaf, Dark Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1184","20080812","2346","C116-1","Colombia, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1185","20080813","2348","C170-5","House Blend Decaf, Full City Roast","0","52.95","5","8/22/2008 6:54:43 AM","x"
"1185","20080813","2348","C122-5","Guatemala, Full City Roast","0","47.45","5","8/22/2008 6:54:43 AM","x"
"1186","20080813","2349","C118-2","Ethiopia Yirgacheffe, Medium Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1186","20080813","2349","C139-2","East Timor, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1186","20080814","2350","C124-1","Mexico Chiapas, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1186","20080814","2350","C139-1","East Timor, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1186","20080813","2347","C139-1","East Timor, Dark Roast","3","10.95","1","8/22/2008 6:54:43 AM","x"
"1187","20080814","2351","C136-5","Colombia, Dark Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1187","20080814","2351","C116-2","Colombia, Medium Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1187","20080814","2353","C155-1","BRAG Brew, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1187","20080814","2353","C152-1","Critical Mass Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1187","20080814","2353","C153-1","Mad Poet Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1187","20080814","2353","C127-1","Ethiopia Harrar, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1187","20080814","2354","C152-2","Critical Mass Blend, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1187","20080814","2354","C137-2","Bolivia, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1187","20080814","2354","C131-2","Nicaragua, Dark Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1188","20080815","2356","C171-1","House Blend Decaf, Dark Roast","4","11.25","1","8/22/2008 6:54:43 AM","x"
"1188","20080815","2358","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1188","20080815","2359","C155-2","BRAG Brew, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1188","20080815","2359","C155-1","BRAG Brew, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1188","20080815","2360","C131-5","Nicaragua, Dark Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1188","20080816","2361","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1188","20080816","2362","C150-2","Justice Blend, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1188","20080816","2363","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1188","20080816","2363","C170-2","House Blend Decaf, Full City Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1188","20080816","2364","C171-1","House Blend Decaf, Dark Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1188","20080816","2365","C127-1","Ethiopia Harrar, Full City Roast","2","10.95","1","8/22/2008 6:54:43 AM","x"
"1188","20080816","2365","C118-1","Ethiopia Yirgacheffe, Medium Roast","2","10.95","1","8/22/2008 6:54:43 AM","x"
"1188","20080816","2366","C156-1","Georgia Organics Special Blend, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1188","20080816","2366","C170-1","House Blend Decaf, Full City Roast","1","11.25","1","8/22/2008 6:54:43 AM","x"
"1188","20080816","2367","C171-2","House Blend Decaf, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1188","20080817","2369","C166-2","Half Caff Blend, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
