batchnumber,orderdate,orderid,productcode,productname,quantity,productprice,productweight,pulldate,dummyfield
1853,20100922,8009,C150-1LB,Justice Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1854,20100923,8010,C151-2LB,Benevolent Blend Medium Roast Coffee - 2 pound,2,20.95,2,9/27/2010 4:31,x
1854,20100923,8010,C151-5LB,Benevolent Blend Medium Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1854,20100923,8010,C151-1LB,Benevolent Blend Medium Roast Coffee - 1 pound,10,10.95,1,9/27/2010 4:31,x
1854,20100923,8011,C116-1LB,Colombia Medium Roast Coffee - 1 pound,2,10.45,1,9/27/2010 4:31,x
1854,20100923,8011,C111-1LB,Nicaragua Medium Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1854,20100923,8012,C157-5LB,Georgia River Network Blend Viennese Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1854,20100923,8013,C129-1LB,Peru Viennese Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1854,20100923,8013,C171-1LB,House Blend Decaf French Roast Coffee - 1 pound,1,11.25,1,9/27/2010 4:31,x
1854,20100923,8014,C156-5LB,GA Organics Special Blend Medium Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1854,20100923,8015,C123-2LB,Sumatra Viennese Roast Coffee - 2 pound,2,20.95,2,9/27/2010 4:31,x
1854,20100923,8015,C139-2LB,East Timor French Roast Coffee - 2 pound,2,20.95,2,9/27/2010 4:31,x
1854,20100923,8015,C126-1LB,Uganda Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1855,20100924,8016,C160-5LB,Original Espresso Blend Medium Roast Coffee - 5 pound,2,49.95,5,9/27/2010 4:31,x
1855,20100924,8017,C118-2LB,Ethiopia Yirgacheffe Medium Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1855,20100924,8017,C124-1LB,Mexico Full City Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1855,20100924,8017,C126-1LB,Uganda Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1855,20100924,8017,C183-1LB,Sweet Auburn Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1855,20100924,8017,C153-1LB,Mad Poet Blend Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1855,20100924,8018,C165-2LB,Half Caff Blend Full City Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1855,20100924,8018,C170-2LB,House Blend Decaf Full City Roast Coffee - 2 pound,1,21.95,2,9/27/2010 4:31,x
1855,20100924,8018,C156-2LB,GA Organics Special Blend Medium Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1855,20100924,8019,C136-1LB,Colombia French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1855,20100924,8019,C124-1LB,Mexico Full City Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1855,20100924,8020,C116-1LB,Colombia Medium Roast Coffee - 1 pound,2,10.45,1,9/27/2010 4:31,x
1855,20100925,8021,C157-2LB,Georgia River Network Blend Viennese Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1855,20100925,8021,C124-1LB,Mexico Full City Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1855,20100926,8022,C152-5LB,Critical Mass Blend French Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1855,20100926,8023,C118-2LB,Ethiopia Yirgacheffe Medium Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1855,20100926,8023,C116-2LB,Colombia Medium Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1855,20100926,8023,C111-2LB,Nicaragua Medium Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1855,20100926,8024,C116-5LB,Colombia Medium Roast Coffee - 5 pound,1,47.95,5,9/27/2010 4:31,x
1855,20100926,8025,C124-5LB,Mexico Full City Roast Coffee - 5 pound,1,47.45,5,9/27/2010 4:31,x
1855,20100926,8026,C144-2LB,Brazil Viennese Roast - 2 pound,1,20.95,2,9/27/2010 4:31,x
1855,20100926,8026,C144-1LB,Brazil Viennese Roast - 1 pound,2,10.95,1,9/27/2010 4:31,x
1855,20100926,8026,C170-1LB,House Blend Decaf Full City Roast Coffee - 1 pound,1,11.25,1,9/27/2010 4:31,x
1855,20100926,8027,C117-2LB,El Salvador Viennese Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1855,20100926,8027,C137-2LB,Bolivia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1855,20100926,8027,C139-2LB,East Timor French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
